ID,R,P,A,CC,VC
34.839084418581805,3.589593968729184,0,35.5394107932553,8,4
28.446645108500444,3.6227245285341514,1,74.70782434819054,12,4
20.28881669799055,2.592846930884381,0,52.23418160318762,17,8
36.64501626491712,2.9958437271235407,0,60.455028693789195,15,7
30.837029338217327,2.959047052631527,0,44.742295626427634,14,4
26.37339022967564,2.8880800716387194,0,88.90638209602915,21,5
25.779740013470814,2.6789669322530614,0,76.58103952322608,17,4
36.25509857195123,4.485385375507514,0,74.2955248854214,14,5
37.93737116997386,2.725572360974665,0,43.30930846334784,20,8
33.61917698771046,3.832356858310008,0,40.719099127002295,13,5
33.33029183053732,3.2541115224817085,0,57.69917212532399,11,4
28.040880180839643,2.16077700446398,0,65.45145743137994,22,6
25.3428039450313,2.925527508482538,0,87.36615885203729,19,5
32.772817525212226,4.2954489533961455,1,73.6161721632461,12,5
27.770775621726088,2.088903833501102,1,63.993290072258446,18,4
36.742804508885115,4.141470171154365,0,40.42589477302995,8,4
26.675616697275196,3.5272665005307795,0,61.38294880038461,16,5
34.51791618805369,2.0497649974613164,1,78.68380905284195,18,6
32.103824193976465,3.3202433087766106,0,38.29475700621883,19,7
25.198413278290516,2.641649150365385,0,33.229876914979144,18,7
31.913549262250893,2.04614615040116,1,62.560036817537636,9,4
24.9429050805887,2.229224313934848,1,82.8772627023923,19,6
23.7328644387914,2.0946595454689807,0,68.67668550001429,8,4
31.18596306459031,3.3744593272269907,0,86.56798460339995,11,4
21.26914119674475,2.8159652227317507,0,56.54820206956641,10,5
26.82171607103939,3.306305855584018,1,66.94057075303294,13,5
30.909789411381844,2.3852034968886158,0,77.49138753771233,17,7
23.5577893573713,3.6403111468238034,0,64.6836611207275,13,4
26.90076665718373,3.5731353620425086,1,89.77290884417062,11,5
22.896107808568686,3.4177768182803443,0,36.72324464172718,14,5
21.300331820105637,2.235496808213842,0,42.44480472575638,12,4
24.293889890537447,2.1308897802323643,1,76.17057467926553,18,6
25.880644181361767,2.2974723637856647,1,88.11882021226631,17,8
36.626290071704275,2.001314376188243,0,87.59432079489446,20,4
37.90152071494657,3.4129437358875334,0,76.97625217206122,11,4
31.656043428888026,2.7034526588003294,0,48.745428877543674,13,5
35.29204900936817,4.489257038585075,0,75.018998305206,14,6
25.169840738696163,3.593676396897865,0,61.338713125266366,16,7
26.03717200844695,2.9079113860804333,0,50.29231277310471,19,5
37.291381726112185,2.385521168205386,1,82.27557254652821,14,6
29.068081061413274,2.4308845283883427,0,36.67688226594071,18,7
28.144824920926922,5.1249267488117844,0,55.55079360024328,14,5
34.11246022790462,2.6928951109249573,0,69.53758043899981,19,7
24.905637737239744,3.30953201360607,1,74.09106430037873,13,4
20.976197598675785,4.148465562795985,1,70.44679778243537,10,4
21.027052796591008,2.7984642157798305,0,86.77290664911132,20,8
20.030009661993773,3.4798751779439314,0,35.28338727960207,19,6
36.39666701306974,2.7309153380867004,0,62.167394600095776,18,6
30.58348620633324,3.7368296511523247,0,75.6058044748566,11,4
23.525893899609734,4.139642759073231,0,63.25771527739214,15,4
32.507806627747215,2.639729427272532,0,48.965391265047685,14,5
32.32669431618314,2.2201164317221385,0,60.968657734780074,17,4
33.90871617696254,2.7705865092418622,0,64.14216080258424,15,5
25.26816879218545,4.526653255883595,0,48.273527753405,13,5
21.154552446922665,2.14223210502648,0,70.24406131247062,13,4
30.792979071525828,5.43996594095746,0,87.82879276411208,11,4
20.41881155061574,3.0552943652066897,0,80.1219276448798,16,6
30.94389295599517,2.0643347339262217,0,45.837939521320166,21,5
31.906088017264622,4.1739622474786255,0,33.684658211701525,11,5
30.49147273530874,3.649290127417455,0,34.189568932714785,11,5
32.26765727778157,3.662018040574152,0,69.15747498249654,17,6
28.598267335580324,2.4970688009480084,0,75.10681548023406,21,7
25.500310995878053,2.195242685393306,1,55.446048886556596,14,4
31.462129503018097,2.4810982851133185,0,78.80902276714545,21,6
37.28536071120813,2.0940255648287467,0,40.573476142138844,20,8
26.013178333082767,2.415500604216154,0,31.988257136821026,15,4
36.51615534278958,2.8873627001759257,1,52.136465056957796,8,4
23.013382877373807,3.221429825720588,1,87.03554376908845,18,4
24.489001551787187,3.696058235912643,1,88.65857999991482,19,4
20.199403633051716,2.375144560839436,0,59.99134689271028,12,4
21.314703041569672,5.915738695017869,0,61.598384221528974,12,5
30.168041008793548,3.154284587375279,0,59.31365079337613,11,4
32.92791695287762,3.909653691643924,0,86.33894515883605,15,4
29.000584693953094,2.6573293920813614,0,47.97465655966698,22,4
26.09694688294502,3.2773097410623384,0,35.94025038595445,22,8
34.01510242931825,2.335721719494458,0,80.7926982985094,20,6
20.7931584224967,3.050269584113376,0,64.51142913764733,17,4
27.811190925392005,5.337796375618073,0,61.28671437701454,13,5
28.89437432879083,3.471664766209205,0,55.97761290380125,18,5
25.49266052397376,2.4136216889330386,1,82.48032821379162,13,4
28.87109407043794,2.53102061822738,0,63.31556028580901,16,6
35.76746945167256,3.461373075271683,0,71.71442373757068,13,4
31.93030031291814,4.536712319761598,1,68.19474054773224,8,4
30.391024928583562,2.8993680335632677,0,88.968242651721,14,4
27.01065845045162,2.7683675356662385,0,30.159147055788722,10,5
28.2673276890077,2.1122306413704783,0,65.0558265328893,11,5
29.05451702702179,2.0648512096795706,0,45.187828897311036,9,4
29.709116465150572,2.186678973110622,0,47.97381112259285,10,5
37.328751738493004,4.146865011892989,0,77.28710355723874,14,5
28.209904479104978,3.7733096488825533,0,50.614728825579974,15,5
36.602031092927405,2.472354542026443,0,73.80478243936443,17,5
25.530712465048428,2.9354385888464205,0,39.16589234204997,12,5
31.43732815782382,3.889917375391254,1,72.57656607709204,10,4
36.75679196755951,2.6403434706347197,0,85.01125683420784,19,6
20.8786842593323,2.0723424715423193,1,66.79475003230021,13,4
22.917865367575462,6.70865621852455,0,45.746842620128035,9,4
28.42991412640221,2.8430640112179315,0,55.04160310382626,16,5
28.33838180828386,2.653630581188648,0,43.730394242729375,20,8
22.33122216712651,2.763377107562688,0,83.8768649481976,21,9
29.104774899571968,5.463672228828679,0,75.62744978652557,11,4
34.23854590663467,2.0117973579476116,1,85.10497750655713,22,8
34.96982502107964,2.1841525226139282,1,70.69701908748941,12,6
23.046173907228592,4.996491526560212,0,40.22394208609547,13,4
20.3385192675344,3.8324071817655607,0,38.13765833767814,8,4
21.13793251060058,2.2752211883895823,0,37.94747145450806,10,5
22.1022043399299,2.6039911509476683,0,47.4779334019518,13,5
27.74686122421637,3.279484476999924,0,60.75997843676241,15,4
24.85573983879169,2.2495329173049736,0,68.29372825148707,13,6
31.233645398305924,3.591222209214524,1,72.20082007648004,9,4
23.499836664179107,5.319107563392102,0,49.84444489155274,12,5
31.842207120330173,4.017602912580308,0,66.2741236990403,13,4
20.941037532406533,3.932695067953757,0,85.7407771119943,15,4
24.065157382184125,2.3475996176928957,0,80.64347240069651,14,6
31.62024137753248,2.6887976036049657,0,83.11007372380173,18,4
36.7369874550569,2.822879003130213,0,47.97878536294236,16,5
20.624068380522257,2.940913903313921,0,57.592197690649314,10,4
23.404685741397063,4.538784284484081,1,73.98488186748064,8,4
29.654770177161936,2.5072900778007696,0,71.12935025793215,17,5
37.21047364082381,6.4934371756020255,0,42.477036396547476,11,4
26.635629115032682,3.7888817420397096,0,44.9731912865483,11,5
36.74095530682017,3.425533848194836,1,88.06732490439197,16,6
33.766539443784154,2.5166397837123404,1,61.3952734017728,12,5
25.42314887047024,3.895536401353637,0,30.334783713545114,12,4
20.23870650523617,2.9630539434733887,0,40.90718798841699,12,4
28.8120360800186,2.3841592529987596,0,57.022630989891205,16,5
29.909543530435954,2.7165009424485103,0,44.630057074915875,15,6
33.48235233367775,3.305432465108927,1,82.26069949645213,10,4
22.89708281607351,2.06848521206433,1,80.50182859176152,15,6
33.16351682230238,4.002129573733773,0,79.5069120911931,15,4
34.49481554304236,2.0335609025510393,0,34.38697226462846,10,5
28.07937626594177,3.5392574266462686,0,47.01577403812237,18,7
31.495726292324797,2.9120683443428037,0,88.04700088433118,21,7
29.947124473389955,3.3273085646598988,0,86.10234500318367,9,4
37.18930204414878,4.26102293816922,0,68.91092458372131,17,4
20.517442113015033,3.011318676427529,0,65.86014256425011,19,6
30.250775776919184,2.626748346087195,0,78.9199224124086,21,8
25.21640671907696,3.8476378083847234,0,71.55549226362217,14,5
21.21893978085083,2.4917566135795384,1,70.58146169194808,13,5
32.812992501705665,5.918574672478501,0,43.16763942011655,12,5
22.260888866761285,2.716647928295802,0,61.1445633023382,19,8
30.66991544230658,2.907887151644225,0,50.582540370493405,17,5
35.479583455218126,3.4789844317843155,0,39.24189044555225,16,6
37.988201049875244,3.2773386630160264,0,68.24435874869616,15,4
27.769623883312143,2.2668942940467196,1,47.15024160794627,9,4
26.82956993071167,2.1803055527379676,0,66.34650923571733,11,4
26.0641937917336,2.034172726429057,1,57.743692073751,13,5
29.11918597911966,2.0491045190927615,1,79.54676330326075,17,8
36.76037636503777,3.558042268918883,0,62.06479554839436,19,4
28.801794485088116,3.7701507181086793,0,36.95477634030052,10,4
22.84084651127652,2.882665034028528,1,72.97603898818019,17,6
21.856970191802496,3.1949896855529802,0,89.47124225084485,22,4
21.94957766832285,4.316635452272298,0,34.557591110171714,13,5
23.64119098482484,5.186169816242805,1,88.50996305493189,13,5
31.378015544262997,3.1033913559620174,0,77.7480745633054,10,4
25.510515326363127,3.2987593696136672,0,48.04416580329034,19,5
35.65691188264338,3.6139089098754926,1,84.13091766926571,16,5
24.808416466938148,3.258141991227153,0,30.98025782823208,14,6
27.1466349809149,3.8387598834743137,1,89.92466811405872,12,5
25.864968584407904,3.450283603753798,0,58.22482118363875,18,6
36.96727616809636,2.837122519721477,0,78.47973005592631,20,4
26.720790151800024,3.979053604317271,1,88.7934858096437,16,6
33.50630502350406,2.729122611157196,1,64.2227819001007,13,5
20.260515555084762,3.527253527964501,0,69.38039441754471,14,6
31.28275771103852,3.8483137692868192,0,64.00372707524173,12,5
33.56407592275998,2.6444757716221514,1,71.22138779224304,16,4
29.587394660186682,2.1150203102569707,1,80.42234477669606,10,5
36.01013156433153,2.543267385253592,0,56.20156210224626,12,5
28.50768127101881,2.1428815113361908,1,81.3192185457436,17,7
29.917719614218445,3.3236281724774437,0,56.88309327799479,13,4
30.56393941670831,3.1371689700282612,1,76.24062538663235,17,4
35.54774484605938,4.365613755792939,0,55.1471041627065,16,7
20.228841503451747,2.8984658227977813,0,54.586818573750996,19,8
36.246543561643975,3.7472652925690397,1,74.10525913803025,13,5
28.9509556603579,2.3275733284440707,1,69.50355901782135,14,6
23.21858623396736,2.1764464964822987,0,85.43973036609512,21,9
35.130320685099406,3.614713990975451,0,45.25670490030072,9,4
23.522243631080602,3.0679984343501343,0,41.26737031990287,9,4
20.486224361041092,2.2719332344296252,1,86.58981222248084,20,5
33.29665616485114,4.476727906203992,0,45.66935716883868,15,6
28.249980936949733,2.061890792316593,1,88.95171923200246,20,8
20.02704335399139,2.866949726476332,0,76.0862588879728,22,6
25.761895558966142,4.044734076922259,0,43.96366238018701,15,6
29.962888132430503,4.997735226510029,0,30.708896451006098,12,4
36.161212876286534,4.900843562780885,0,85.67946401936936,10,4
37.6748739385161,2.4003597490180604,1,68.90634194573076,15,5
37.44990725349892,6.562161638315338,0,50.81018610650136,9,4
20.82182599866761,3.569083173504767,1,82.57674389908757,16,4
36.03812618299572,2.715239117188603,1,51.4207891628702,10,5
37.730447518899474,2.317300548569775,0,62.14323763970928,12,5
31.56198108806676,2.6027335128999045,0,63.02478542669796,20,6
25.994382453458083,2.1648607022617004,0,31.274067255431113,20,4
37.90885108625943,3.441471655993065,0,77.25721544709461,18,6
23.717369838641414,3.72374925134306,0,69.43547292026227,9,4
26.85602304046828,3.923162522904242,0,67.04575546442425,9,4
33.19600524194661,2.372245929639634,1,79.43226337329074,20,5
31.758558449603584,2.119255447192215,0,60.919418016243895,16,4
34.036331539266996,3.291828702891218,0,31.711067143183374,21,8
30.971253828144576,3.2078067836166335,1,79.19035884835961,17,7
35.34004374045387,3.2316748966598774,0,60.048843499257664,22,8
24.91810444735683,2.3286449353528718,0,42.946475347102194,20,7
22.177178377648556,3.685833650528739,0,54.786168543529186,14,5
32.598858268991535,2.4231222501552345,0,36.63078301783048,13,6
20.07100833678325,3.2395952993380925,0,64.93968790736811,12,5
32.41257106859122,2.2935624066430087,0,78.20337261017573,19,6
20.979561994357827,3.0822975378210855,0,73.10804795555437,15,7
33.118272616486436,2.2031720979303624,0,58.261895599832364,22,10
28.71550942387981,2.6757196619551933,0,38.30502857414106,20,6
29.167929212308817,2.180641622228168,1,77.8774603707207,19,7
28.991548253645725,2.668376233732414,0,37.96301085766546,21,9
24.44243866687531,2.0853538255285673,0,57.040751216278935,22,9
20.319490499203308,2.3442486050495788,1,77.5540687616097,21,9
23.035569690866616,2.504328982377863,1,87.51915260463167,21,4
31.204556114960045,2.059342978167193,1,67.70519446174855,15,5
27.858181359766462,2.234005747531153,0,81.31230045571962,17,4
35.23239980952464,2.682990673685594,0,68.5937741780801,21,8
26.132461530752078,2.911211952762178,0,76.03434499131023,9,4
33.03262033539042,2.1156398660117914,1,75.62748403329189,16,6
37.30982305939587,3.210205668305279,0,50.87539333752304,10,4
36.59424000445064,3.6204189193603975,0,53.15667085446053,15,6
33.1394403952725,2.1486699999981616,0,66.77540496424629,18,6
21.753281939888026,3.7577915290797184,1,73.72532254412482,14,6
36.79473822446674,2.003313428815168,1,55.465253324534046,17,6
36.09233890514047,3.119178048190537,1,61.56970076187044,13,5
27.26776495154386,3.1528915675047005,0,47.434575055163506,20,5
24.08699688464575,2.2043205846511236,0,30.688713195822274,17,8
36.87406349404014,2.393847400636005,0,56.75801644238934,19,5
35.3900678284589,4.244721467483602,0,40.73760143289932,13,5
24.778726965608552,2.480272685762703,0,54.0601593503788,20,4
25.573232371707928,2.5329969900733635,1,76.5704833741105,13,6
27.498007290719677,2.2716189179861517,0,85.35365521856414,20,4
35.61273468447677,2.1859821685485605,0,83.88067233810509,17,8
32.82754720384384,2.602706958691254,0,81.1613138871005,15,7
28.30915716700968,3.901296126413998,0,36.982888518269846,18,6
29.6644903565678,2.700088446438688,1,87.85817809664627,11,4
30.21594793888842,2.459118945183365,0,35.42990681193763,17,7
27.501373193647012,3.709593469655691,0,54.849503004925666,18,8
36.99964801257972,3.5581084664267526,0,51.833821470426415,10,4
29.033554355845368,3.684162930129597,0,50.4176593939234,18,4
35.07285955767747,3.0237290902046876,0,51.43750573153227,17,5
30.701266476671563,5.454525804809424,0,59.98175488896918,12,4
30.802744515802384,2.9137689189536786,0,69.93516152836455,16,4
30.769419499753443,2.31041553576748,1,86.11090726191091,17,8
30.153185774096354,2.900202463778188,0,58.93767877925103,21,5
36.07181345914374,5.0496404838302,0,78.63657912461021,9,4
34.97475122718059,2.9767366891769673,1,70.75613689516481,16,6
37.34492646151311,2.011859410697576,0,89.04057894858303,22,10
34.71436832597597,5.003936838842112,0,36.34878891727302,11,5
36.35682938728957,2.2856328374256214,0,45.792129505330436,17,8
33.564206552651676,3.238227568912111,0,45.02162060758363,19,8
34.12395709252378,3.027999401190991,0,38.45202063716833,22,6
20.580159559321928,3.6388177874749728,0,85.06831847741694,16,6
23.641351223008755,2.9864486845325366,1,83.6285848145921,8,4
33.381655478041225,2.830242563507686,0,42.29797292541467,9,4
34.807275529161586,2.0888872864360106,0,64.63007895173692,14,4
21.808472384054962,3.3960969769584093,1,89.47000593947998,11,5
26.05594873501055,4.630362050433706,1,88.62679797518746,9,4
24.399905369422502,2.0435597124379035,1,70.94391419506411,19,4
30.106361681906137,6.6679494108853525,1,89.77014584728929,9,4
32.4460013450325,2.42617764501719,1,86.41590131410405,15,7
33.18519449303425,2.6975782379104167,0,73.44500251383742,16,5
